3804,6994,Marhkam Compound
3804,6995,Butibam
3805,6996,Butibum
3805,6997,Busu High School
3805,6998,Balop Teachers College
3805,6999,Ampo Lutheran Mission
3806,7000,Siasi Compound
3806,7001,Sio Compound
3806,7002,Wosera Compound
3806,7003,"Madang,Maiama, Amoa settlement"
3806,7004,Amoa/Zinaba Compound
3806,7006,Markham Compound
3806,7007,Bumbu Settlement
3806,7008,Tewai-Siassi/Sio Compound
3806,7009,Bumbu Compound
3806,7010,Bumbu Bridge
3807,7011,Kanda Compound
3807,7012,Angriman Compound
3807,7013,Tambunum Compound
3807,7014,Bumbu
3807,7015,Bumbu/Korugu Village
3807,7016,Bumbu Compound
3808,7017,Popondetta Compound
3809,7018,Wagang Village
3810,7019,Yanga
3811,7020,Hunter Settlement
3811,7021,Martin Luther Seminary
3811,7022,Hunta (Sas Mark)
3811,7023,Arnots Compound
3811,7024,Anis Compound
3812,7025,Busurum
3812,7026,Imanuel's Busurum No. 1
5393,7027,WABIA
6639,7028,TAMBARUMA
5398,7029,DAULI TEACHERS COLLEGE
6639,7030,PUJA-URUMA
5393,7031,WABIA HEALTH CENTRE
7513,7032,HOMBALA
7511,7033,POSERA
7512,7034,Olaem
7514,7035,PINGI
7507,7036,HONE
7508,7037,KEME
7509,7038,WABULAKA
7510,7039,YAMBARAKA
7515,7040,Yanakale
7517,7041,KUNGU
7516,7042,PIANGAI
7518,7043,MAPIRO 2
7519,7044,KUPIA
7520,7045,KALANO
7526,7046,SUIYAIBU
5738,7047,Rogoma
7299,7048,RONGKA
6504,7049,Tulere
6741,7050,TUMBALERE
5356,7051,SUMBURA
5358,7052,WAKIAPANDA
6996,7053,YALU
5739,7054,YAME
7521,7055,YANGO
7522,7056,MENDO 2
7523,7057,MAPUANDA
7524,7058,KUMBIANDA
7525,7059,MUGURI
6639,7060,HAGONE
5393,7061,TARI HIGH SCHOOL
7527,7062,KEA
7528,7063,BENARIA STATION
7529,7064,PERIYANGALI
7530,7065,LOMEA
7531,7066,HADNI TAWE
7532,7067,KUYALI
7533,7068,TIYA NAWE
7534,7069,WENENI
7535,7070,PAI
7536,7071,YARALE
6454,7072,Madang Village
6454,7073,Mining
6454,7074,Poldi
6454,7075,Jiken
6454,7076,Bunum
6454,7077,Rumai
5338,7081,WAPIA
7529,7082,Yagali Homane
5235,7083,Imuna
7527,7084,Kela Hanama
7530,7085,EGAWITNI
7531,7086,HALABI
7534,7087,ABU AWIRA
7535,7088,HUBI YABE
5395,7089,HOGOMBE
3825,7090,East Taraka (a)
3821,7091,Wagtail Street
3820,7092,Erima Street
3820,7093,Eriku
3822,7094,Lae Main Wharf
3822,7095,Bugandi Secondary School
3822,7096,Karimun st
3820,7097,Nawae Block Back
3812,7098,Hanta Settlement
3803,7099,Talair (Fomu Block)
3803,7100,Talair (las Block)
7132,7102,Latip
3806,7103,Bukawa Compound
3806,7104,Mendi Compound
3806,7105,Suave Compound
7134,7106,Anglimp High School
7134,7107,Kora Reserve Block
6872,7108,Waramanz 2
4998,7109,Engambo
6871,7110,Mants 1
7199,7111,Bubukale
4460,7112,Ketepam 4
5078,7113,Bangim
5078,7114,Yambdop
5078,7115,Bal
5078,7116,Kilmin
3097,7117,UFARAFARO
3097,7118,KOPARO
3097,7119,FIONOKU
3097,7120,BAUNORA
3097,7121,RUIMBEKA
4439,7122,Pua
4439,7123,Kuipe
3097,7124,Watabung Station
3097,7125,Mombona/Efafa
3095,7127,Bonga
3095,7128,Koningi C/School
3095,7129,Yaimonaro
3095,7130,Kianu Mission
3095,7131,Yaimox
3095,7132,Oumbamonaro
3095,7133,Kotox
3097,7134,Kiango
3097,7135,Kirofiaka
3098,7139,YAMOFE
3097,7140,Kiniku
3097,7141,Kangu
3100,7144,Gaituma
3100,7146,Houka
3100,7147,Mando 2
3100,7148,Yamiufa
4439,7149,Poka
4445,7150,Pulbulg
4440,7152,Kaip
4439,7153,Melkambu
4445,7154,Warawau
3100,7155,Kobiriyaritoka
3100,7156,Kiamuga
3100,7157,Getuhalaka
3100,7158,Apanuka
3100,7159,Kurubuhuto
3100,7160,Mapoka
3100,7161,Monuka
3100,7162,New Kenedi
3100,7163,Siabiami Noro
3100,7164,Golalo
3100,7165,Hiyoveto
3097,7166,Ifanua
3097,7167,Agwari
3100,7168,Gimo Hea
3099,7169,Oforandimato
3100,7170,Mabanualaka
3100,7171,Kahametoka
3100,7172,Liuka
3100,7173,Gamuka
3100,7174,Gewoya
3097,7175,Mokane
3100,7176,Mando 1
3100,7177,Hinanubaro
5114,7178,W.R Carpenters NRV
5102,7179,Fatima Pltn
5101,7180,Kar Kopi Pltn
5102,7181,Fatima P/S
5102,7182,Fatima S/S
5102,7183,Fatima Vocational
5114,7184,CLTC & TSIGIRI
3097,7185,Aginari
3099,7186,Liofiyalo
3102,7187,KENETISARO
3102,7188,WATOKESOTO-EKETAKA
3100,7189,Onguka
3100,7190,Hanipauka
3100,7191,Runanoku
3099,7192,MOROKANDI
3099,7193,KOMPALAI
3102,7194,GOBIAKA
3102,7195,VERETO
3102,7196,KOREKORETO
3102,7197,SEISEIRO
3100,7198,New Camp
3098,7199,Kombamaro
3109,7200,Kofena
3109,7201,Kofoyufa
3102,7202,Akisaroka
3102,7203,GURUPOKA
3099,7204,WAMBA
3102,7205,GEMINOINA
3109,7206,Kambosouka
3109,7207,Kuka
3109,7208,Gohunoma
3109,7209,Koronowa
3109,7210,Yonduhoro
3109,7211,Rambenga
3109,7212,Yupomenda
3109,7213,Kererekuka
3109,7214,Lulimela
3109,7215,Nokondise
3109,7216,Lanigoro
3108,7217,FONDIWE 1
3108,7218,FONDIWE 2
3108,7219,NOKONDISE
3108,7221,.
3111,7222,KAUMA
3110,7223,HUMBURITO
3110,7224,KORUMBOKA
3110,7225,LINDIMA
3110,7226,GEPOU
3110,7227,SEISERO
3110,7231,MUNA
3110,7234,OVIA
3110,7235,HAGINDINDO
3110,7236,KAYOFOIA
3110,7237,OSOMEA
3110,7238,GAYOHOYA
3110,7239,HIGA
3110,7240,GUHERA
3110,7241,HUBURITO
3110,7242,BARAWARANOSO
3106,7243,Nuzemuzo
3106,7244,Openga
3110,7245,GORUBOKA
3111,7246,MIRUMA
3110,7247,GOMIA
3110,7248,BOGOIA
3110,7249,GEPERA
3110,7250,MONGOMENDA
3112,7251,TESINERO
3112,7255,NOMBA1
3110,7256,GULUGANTO
3110,7257,TIBIYEKU
3110,7258,GUMUKS
3113,7259,YONDUFERA
3114,7260,KEFEMBIA
3100,7261,Lionumundo
3112,7262,MAMONA B/GROUP
3112,7263,NOMBA2
3114,7264,LOHOGA
3113,7265,MOROKAIKU
3113,7266,LAST NAMTA
3113,7267,KIRIGANITO
3114,7268,AMAGUKU
3115,7269,GAHA
7009,7270,GAMOKA
3114,7271,LIVISERO
7009,7272,DOLNUMUGU
7009,7273,GOHUNO
7009,7274,LILIMIA
7009,7275,GIMINIKIHI
7009,7276,GEPENOSO
7009,7277,GOEMA
7009,7278,ITHINIZI
7009,7279,RIRIMIA
7009,7280,GOTOPIKU
7009,7281,GAGEIYA
5012,7282,Glanga
3102,7283,KOSAYUFA 1
3114,7284,KWONGI 1
3104,7285,TAPETO/WANTRIFU
3104,7286,MENIHERO
3104,7287,NAMBAMONA
3136,7288,FOMURENAVE
3134,7289,ABABE
3135,7290,YOHOTEGAVE
3110,7291,KAMBIANGU/AMAIYUF
3103,7292,GIMISAVE NO. 2
3158,7293,Krevave
3158,7294,Meihenave
3158,7295,Sirumpa
3159,7296,KOFIONKA
3159,7297,Mesima
3159,7298,Tirae No. 1
3151,7299,KURU
3158,7300,Zoga
3141,7301,Henganofi Station
3141,7302,Kamano
3142,7303,Ufagonofi
3142,7304,Lihona
3152,7305,Yameve
3159,7306,KAFEGOROKA
5583,7307,METENDA unproclaimed
3158,7308,Kafegoroka
3155,7309,HAFNOFI
3155,7310,MOIKEPA
3158,7311,Karafu
3150,7312,YATE
3155,7313,HAFRU
3155,7314,YUMOPARO
3150,7316,HAGA
3132,7317,1326573
3153,7318,Kiripave
3153,7319,Negire
3134,7320,HAYAFAGA
3152,7321,Havaru
3152,7322,Homu
3152,7323,Henagaru
3153,7324,Numaga
3153,7325,Hagege
3143,7326,Kuyahapa
3143,7327,Kese
3142,7328,Abigusa
3143,7329,Hoforo No.1
3143,7330,Hoforo No.2
3105,7331,Gambriseyuho
3142,7332,Kanofi
3143,7333,Baresa
3143,7334,Taru
7009,7335,Konobiyufo
7009,7336,Kombofari
3145,7337,Bazamunte
3152,7339,Ehi
3152,7340,Kaheto
3153,7342,Nuzaguna
3153,7343,Imaka
3137,7344,JOHOBE
5578,7345,Mangani Settlement
5408,7347,Homa Moran unproclaimed
5408,7348,Homa Pawa
3145,7349,Bafo
3137,7350,KUMUINA
5324,7351,YANGULI
3145,7352,Homaza
3137,7353,FININTUGU
3143,7354,Timereo
3145,7355,Sivirito
3145,7356,Someo
3137,7357,FAGAME
3138,7358,FAGANOFI
5327,7359,KATI
3138,7360,NUMUYAFOVE
3285,7361,Piyawani
3285,7362,Kotuti
3285,7363,Pilapomuti
3285,7364,Weneru
3139,7365,HIMPO
3139,7366,TUSINOFI
3139,7367,ZARAGUNA
3139,7368,AGAFINTUGU
3139,7369,AGAFIO
3287,7370,YAGAGITI
3287,7371,PAITI
3287,7372,KASARAI
3287,7373,Takali
3287,7374,Asavi
3105,7375,NAHOMA NO. 3
3106,7376,Gireku
3102,7377,HIMAUKAVE
3287,7378,Umasa
3287,7379,Ivarato
3146,7380,Tintegave
3147,7381,Megusa
3288,7382,Unasa
3297,7383,KEMEIYU
3301,7384,Kigupa
3301,7385,Haga
3301,7386,Kaulo
4757,7387,IPIA
3147,7389,Yaragana
3146,7390,Tinofi
3311,7391,Somai # 2
3146,7392,Ranofi 2
8069,7393,Fusah
4647,7394,Ulipa
8069,7395,Tunukau
8069,7396,Taro - Agivk
3300,7398,KAGU
3300,7399,AMUYE - ANEIGA
3300,7400,ANIERU
3306,7401,HOGAVERU 1
3306,7402,FUSARU
8069,7403,Noveraisa
3303,7404,Henegaru
3303,7405,Amufi
3303,7406,Waiyoepa
3304,7407,Tarabo Station
3304,7408,Karipaga
3146,7409,Henganofi No. 2
3304,7410,Uwami
3306,7411,NEGIBI
3229,7412,LUFUGU
3229,7413,OLIGUTI
3229,7414,HIGIWARO
3229,7415,HAWAGERO
3229,7416,YAVOTO
3229,7417,ECHOPARO
3229,7418,HIBO
3229,7419,KETURO
3289,7420,KUME
3289,7421,KAMIRA
3289,7422,WANDA
3289,7423,YAGAREVA
3289,7424,WANITAVE
3289,7425,IGITARU
3289,7426,KANIGITASA
3289,7427,AMORA
3289,7428,WAISA
3289,7429,IVINGOI STATION
3290,7430,KABUYE
3290,7431,AMUSI
3290,7432,PAYA-AMUSI NO. 2
3290,7433,PAIGATASA
3236,7434,ATAKARA
3240,7435,BAIRA NO. 1
3227,7436,Litipinanga
3227,7437,Kemase
3227,7438,Keikile
3225,7439,KEMA/KEMATO
3242,7440,OGURATABA
3241,7441,MEI AUNA
3238,7442,BIBEORI
3227,7443,Kripamuto
3225,7444,FOGO
3290,7445,TUNUKU
3228,7446,LILOKA - YAKANUMU
3228,7447,LILOKA - NEKAMALO
3228,7448,LILOKA - HELICOPTA
3228,7449,LILOKA - FOGU
3228,7450,LILOKA - KAYOKAYA
3228,7451,LILOKA - YANOTA
3227,7452,Haga
3228,7453,GOTOMI
3315,7454,Waefina
3243,7455,BIAPIARATA
3315,7456,Ofoimpina
3315,7457,Avia
3317,7458,Sefuna 1
3317,7459,Sefuna 2
3317,7460,Arora
3228,7461,HAGA 1
3237,7462,Numbaira
3245,7463,KAWAINA NO.1
3315,7464,Nankona
3308,7465,UTUNU MANE
3244,7466,BAKUMPA
3246,7467,KOMBORO
3234,7469,MOTOKARA
3212,7470,HEGETORU
3315,7472,Amaira
3308,7473,TAROTU MANE
3308,7474,HAGEARU
3308,7475,HAGEARU MANE
3308,7476,AOMANE
3317,7477,Anokafa
3317,7481,Indona
3227,7482,Hagaulo
3211,7483,KOROFEGU
3211,7484,FUSA
3211,7486,YANEVE
3211,7487,INIVI (AGOTU)
3211,7488,LUVESEYAVUPI
3211,7489,AYANAMAI
3211,7490,AGALAI
3211,7491,KRIKUSTAI
3211,7492,AMIYAVEBI
3211,7493,KUASA
3226,7494,YAGAHIA
3226,7495,MENIFO
3226,7496,MENIFO GOVT. STATION
3211,7497,NENIMOKAVA
3304,7498,Mapegu
3304,7499,Keta
3306,7500,HOGAVERU 2
3306,7501,BEHA
3306,7502,UTUNU YUMI
3292,7503,KAMATA
3227,7504,Kevi
3225,7505,SOMO
3225,7506,FEDOME
3225,7507,HOVIKAVE
3225,7508,LUPUGU
3225,7509,DAGITAME
3225,7510,OTITAYAWATO
3225,7511,KANEUARO
3225,7512,HIRARO
3225,7513,FOGUPAYI
3225,7514,FEFOKRIPA
3225,7515,HUMUHOTE
3225,7516,HUMUHETOTE
3225,7517,NAMANOZOTO
3225,7518,FUFARE
3213,7519,ETABA
3215,7521,KAVIVI
3292,7522,KEAKASA
3292,7523,TAMOGAVISA
3293,7525,YAGUSA
3292,7526,WANIGANDO
5914,7527,NORAEANDA
3187,7529,ANDANDARA
3215,7530,HELANO
3295,7531,AGA
3295,7532,MOKE
3293,7533,KASOKANA
3293,7534,KINONA
3293,7535,OKASA
3295,7537,MAGE
3215,7538,KUSELEVE
3273,7539,Kekwambi
3295,7540,ANUMBA
3295,7542,KASORU
3282,7543,Tuga
3282,7544,Sirata
3264,7545,Jomoru
3187,7546,YABWIARA
3289,7547,IVINGOI
3229,7548,IHABARAGA
3215,7549,MEUROSUWANA
3190,7551,BANTURA
3296,7552,FAMIA
3296,7553,KARU NO 1
3296,7554,KARU NO 2
3277,7556,Nirivivi
3277,7557,Sipatsi
3277,7558,Sigo
3204,7560,RUHAKUMO
3295,7562,ANNOTU
3186,7563,EROKA
3278,7564,Pinji
3209,7565,LOVAE
3296,7566,TIRANA
3204,7567,GWASA
3276,7568,Sikami
3276,7569,Woa
3276,7570,Plama
3185,7571,KAMANA
3185,7572,YONDEMPA
3185,7573,OMAURA No 1
3186,7574,ARAU NO1
3204,7575,ORAI
3186,7576,ARAU NO 2
3186,7578,Butnari Karamba( Unproclaimed)
3204,7580,KUSI
3276,7581,Tejzrigori
3185,7582,YAKERAMPA
3185,7583,AMENYAYAPA
3185,7584,ONANIKA
3295,7585,WANDOGAVARI
3217,7586,KOROWA
3217,7587,KEMURAKE
3217,7588,LOSEVE
3217,7589,SARA SCH CHAMBER
3217,7590,DUTO
3210,7591,NUMUSI
5912,7592,YANYI (unproclaimed)
3184,7593,AIYURA
3185,7594,IKANA
3227,7595,foraga
3182,7596,ONTADA
3182,7597,APOMAKA
5914,7598,KOKOMBIRA
3225,7599,kujagu
3225,7600,LIVOYAMU
3222,7601,HEGISE
3222,7602,DOLLY/RONGO
3222,7603,KOSITARU
3222,7604,LUPAVE
3222,7605,INUTAI
3222,7606,BBN/HABAGENA
3222,7607,DONATA
3222,7608,AULAVE
3222,7609,NEWTOWN
3222,7610,KURUKA
3222,7611,ATAEVA
3222,7612,RONGO
3222,7613,HESEGAWATO
3222,7614,YAGADOMI
3183,7615,ONAMUNA
3183,7616,AMOMONTA
3182,7617,AKIPA
3182,7618,YABOBIAK
3217,7619,KIOSA
3256,7620,HABINA
3223,7621,KETURO
3127,7622,UNIVERSITY OF GOROKA
3223,7635,KAURIWA
3127,7636,U.O.G SETTLEMENT
5914,7637,WIOBO (unproclaimed)
3183,7638,WOEPA
3129,7639,GONICKS
3129,7640,HOSPITAL AREA
3223,7641,Kripaero
3223,7642,Yauro
3129,7643,KAMA
3194,7644,ABIERA CLARENS
3183,7645,AKUNA
3128,7646,OLD COMPOUND
5910,7647,Me'enaka
3223,7648,HAUGAULO No. 2
3194,7649,ABARIRA
3194,7650,BUNDAIRA
3117,7651,Lekeapua
3117,7652,Aratuka
3194,7653,TONGERA
3182,7654,KAINANTU
3117,7655,Okiufa
3117,7656,Komu
3194,7657,ABIERA [KOSA]
5909,7658,Wiawia
3129,7659,MIYA
3129,7660,LEIGHT VIAL
3129,7661,HOSPITAL
3129,7662,ARABICA
7011,7663,WORKS COMPOUND
7011,7664,N.S.I COMPOUND
7011,7665,MAMBU MARKET
7011,7666,BENA BLOCK
7011,7667,LOPI (STREET)
3276,7668,Ulima
3128,7669,WARA COMPOUND
3128,7670,NOKONDI ESTATE
3128,7671,YAGARIA BLOCK
3194,7673,UNTOA
3177,7674,KASSAM PASS
3177,7675,AGAMORE
3186,7676,UMISUAN
3177,7677,KASSAM STATION
3177,7678,KATOPE BLOCK
5907,7679,Aravegura
3177,7680,ANASINA
3177,7681,KAPORA
3270,7682,Binagori
3177,7683,PURI
3251,7684,NANANAMPA
5909,7685,Numbua
5909,7686,Nalamde
3272,7687,Sange
3272,7688,Nolambi
3294,7689,OPOYANTI
7011,7690,BANANA BLOCK
3129,7691,DCA COMPOUND
3129,7692,GAPO
3129,7693,KAMA HOUSING COMMISSION
3251,7694,ASARA
3251,7695,KAWAKA
3251,7696,UNDAKIMPA
3251,7697,POKAEPA
3251,7698,MOANDAFA
3254,7699,TUNANA
3180,7700,PUNDIBASA NO 2
3180,7701,PUNDIBASA NO 1
3128,7702,PACIFIC BLOCK
3181,7703,KURANKA
3181,7704,KAMBAIRA
7011,7705,SP BLOCK
3128,7706,ELCOM BLOCK
3271,7707,TEYOLKE
3130,7708,GENOKA SETTLEMENT
3271,7709,YOLKUABI
3271,7710,YOLKE
3130,7711,PISWARA SETTLEMENT
3130,7712,MONOGERE SETTLEMENT
3130,7713,HOUSING COMMISSION
3271,7714,KORARE
3194,7715,OVANDA
3271,7716,DAWORAL
3253,7717,ANIMA
3255,7718,TOMBETEKA
3177,7719,ARONA
3246,7721,KANDEMPA
3246,7722,YONDEMPA
3246,7723,KAMANA
3185,7724,OMAURA SDA Station
5909,7725,DEMINE
3130,7726,POLICE BARRACKS
3116,7727,SAFI
3116,7728,SAMAGONI
3271,7729,ILAPTARI
3116,7730,KAMEYUFA
3128,7731,LABOUR COMPOUND
3116,7732,KAVEVE
3130,7733,BOP BLOCK
3130,7734,LANDS COMPOUND
3271,7735,GORANDAVADE
3271,7736,PRAMBI
3271,7737,KORIMAPTE
3271,7738,IVARI
3116,7739,KAIYUFA
3174,7740,ISSONTENU
3178,7741,MAMARAIN
3252,7742,HIMARATA
3116,7743,NUPAHA
3272,7744,Kuromanji
3130,7745,EAST GOROKA PRIMARY SCHOOL
3174,7746,BATAKONA
3116,7747,GULUNOKA C/SCHOOL
3269,7748,BOIKO IGODAME
3116,7749,TAGEYAPENA
3246,7750,ONANIKA
3126,7752,WATABUNG
3174,7753,ONAYO
3174,7754,MUNENKA
3125,7755,Gahuku
3125,7756,Nama
3125,7757,Usinaro & Gunukeka
3125,7758,Holosekelemaka
3125,7759,Kotuni
3125,7760,Sini
3125,7761,Yavelehalo
3125,7762,Gazavetoka
3125,7763,Mononumuto
3125,7764,Hobe
3125,7765,Gehato
3125,7766,Gorohanota
3118,7767,KAMI/SEIGU
3118,7769,KAMALIKI
3126,7770,SUPUKONDO
3126,7771,ATUWAKUKA
3124,7772,FOYUFA
3124,7773,SAMOYUFA
3124,7774,SONOHINEGAVE
3124,7775,KORIKE2
3124,7776,TERRI
3124,7777,PUHA
3124,7778,GEHEKUKO
3124,7779,SITAU
3124,7780,KORIKE1
3124,7781,GUREFEUFA
3124,7782,KONOBIUFA
3124,7783,SIAME
3124,7784,TERENE
3124,7785,TAUYA
3124,7786,INIATE
3124,7787,OTI
3124,7788,KABIUFA
3124,7789,KAMUSI
3251,7790,PURUMEPA
3195,7791,Upper-Ramu (KTU)
3126,7792,ASAROUFA (LUSAROKA)
3126,7793,ZOGIZOKA
3126,7794,GALAHOMISALO
3126,7795,GEHAPURA
3175,7796,KAKABIOMPA
3175,7797,DAIMIPA
3175,7798,AVAMAPA
3125,7799,samiliga
3194,7800,BUNDAIRA C.I.S
3125,7801,Gizu nine kiao
3118,7802,Roza
3246,7803,AMENYAYEPA
3185,7804,SASAURA
1132,7805,Sagere
1132,7806,Hurata
1133,7807,Magure
1133,7808,Iva
1133,7809,Siai
1133,7810,Oitatande
1134,7811,Orobeari
1134,7812,Dirou
1134,7813,Kikinonda
1134,7814,Tambarasisi
1134,7815,Poho 1
1134,7816,Poho 2
1134,7817,Usundari
1135,7818,Borugasusu
1135,7819,Korisata
1135,7820,Osako
1136,7821,Ititi
1136,7822,Petakiari
1136,7823,Kaiari
1136,7824,Koninida
1136,7825,Utukiari
1137,7826,Mamba Kurereda
1137,7827,Dabo
1137,7828,Wagadari
1138,7829,Iaudari 2
1138,7830,Barara
1138,7831,Peu
1138,7832,Iaudari 1
1138,7833,Dodowe
1138,7834,Jino
1138,7835,Biaga
1138,7836,Waie
1138,7837,Aposi
1138,7838,Kopatutu
1138,7842,Ginamai 1
1138,7843,Ginamai 2
1138,7844,Ioma
1139,7845,Sia
1139,7846,Taotutu
1139,7847,Omborade
1139,7848,Bebewa
1139,7849,Botto
1140,7850,Manau
1140,7851,Mambututu
1141,7852,Deboin
1142,7853,Kotaure
1142,7854,Jingada
1143,7856,Tabara
1143,7859,Baiari
1143,7860,Taire
1143,7862,Tubi
1144,7863,AiNDI
1144,7865,Karude
1144,7867,Onombatutu
1145,7868,Nindewari
1145,7869,Nindewari Station
1145,7870,Wagadari
1145,7871,Wade
1145,7872,Ubutu
1146,7873,Ewore
1146,7874,Usibe
1146,7875,Ajiwo
1146,7876,Mopibe
1146,7877,Warawagi
1147,7878,Dautame 1
1147,7879,Dautame 2
1147,7880,Yeni
1147,7881,Bovera
1147,7882,Vuvu Company Base
1147,7883,Gabu
1148,7884,Muinde
1148,7885,Tave
1148,7886,Boke
1148,7887,Baba
1148,7888,Teiabesi
1148,7889,Daurabe
1148,7890,Waude
1148,7891,Wawei
1148,7892,Ina
1082,7893,Agotame
1082,7894,Pepeware
1083,7895,Gobe
1083,7896,Tube
1083,7897,Yema
1084,7898,Gimine
1084,7899,Kira
1084,7900,Station 2 & Uno
1084,7901,Bakadu
3119,7902,Golikuka
3119,7903,Ikissauka
1084,7904,Takere
7556,7905,Avihasa
7556,7906,Sarasara
7556,7907,Eroma
7556,7908,Girei/Dapena
7556,7909,Orouba
7556,7910,Juvera
7556,7911,Aroba
3175,7912,MOIMO
3196,7913,POLICE BARRACKS
3196,7914,BLUE KONA
3196,7915,DIYOS
3196,7916,KAY KANTRY
3119,7917,Lisapeka
3119,7918,Jotu
7010,7919,MUKUHUKUHA Unproclaimed
3119,7920,Getromezarika
7010,7921,MASSY Unproclaimed
3175,7922,AMUYA
1086,7923,Oipo
1086,7924,Sedema
1087,7925,Sugeina
1087,7926,Boda
1087,7927,Korogo
1087,7928,Asimba
1087,7929,Karukaru
1087,7930,Kanga
1088,7931,Ebei
1088,7932,Savaea
1088,7933,Kovelo
1089,7934,Mamba
1089,7935,Komo
1089,7936,Kinea
1089,7937,Ove
1089,7938,Kirina
1089,7939,Kingdoma
1090,7941,Kokoda
1090,7942,Saga
1090,7943,Amada
1090,7944,Botue
1091,7945,Kokoda Station
1092,7946,Iora Blocks
1092,7947,Kokoda Pltn
1092,7948,Kokoda Block
1093,7949,Pirive
1093,7950,Kanadara
1093,7951,Kamodo
1093,7952,Kebara
1093,7953,Sengi
1094,7954,Felai
3119,7955,Akesauka
1094,7956,Kaele
1094,7957,Hagutava
3119,7958,Mono
1094,7959,Abuari
1095,7960,Issurava
1095,7961,Alola
1096,7962,Sisireta
1096,7963,Hovea
1096,7964,Waju
1096,7965,Havaki
1097,7966,Hanjiri
1098,7967,Ambene
1099,7968,Ilimo
1099,7969,Papaki
1099,7970,Hojavahambo
1100,7971,Hamara
1100,7972,Haki 1
1100,7973,Haki 2
3176,7974,KOFIKA NO 2
1100,7975,Hojaki
1101,7976,Tara
1101,7977,Ombisusu
3176,7978,SOKOU
1101,7979,Warina
1101,7980,Ajeka
1102,7981,Boru
1102,7982,Evasusu
1102,7983,Sorape
1103,7984,Siava
1103,7985,Sirorata
1103,7986,Asisi
1104,7988,Ambara Kovari
1104,7989,Fembe
1104,7990,Hoena
1104,7991,Sairope
1104,7992,Javotepa
1104,7993,Somara
1105,7994,Maujeta
1105,7995,Puvahambo
1106,7996,Japa
1106,7997,Godibehi
1106,7998,Asafa
1106,7999,Enjoro
1107,8000,Managube
1107,8001,Namanaia
1107,8002,Onuama
1108,8003,Emo 2
1108,8004,Rumara
1108,8005,Emo 1
1108,8006,Ijaro
1109,8007,Tetebedi
1109,8008,Awoma
1109,8009,Muni
1110,8010,Kovio 1
1110,8011,Kovio 2
1110,8012,Duau
996,8013,Gegerawa
996,8014,Kewansasap
996,8015,Reaga
979,8016,Kimuta
979,8017,Marua
979,8018,Airara
979,8019,Konyasi
979,8020,Sinifara
979,8021,Sinapa
999,8022,Uiaku
993,8023,Ganjiga
991,8024,Rainu
991,8025,Oreresan
991,8026,Sarada Mission Station
991,8027,Waigu
991,8028,Utan Plantation
991,8029,Fofo
991,8030,Wanigela Mission Station
991,8031,Dirudan
991,8032,Iuaiu
1002,8033,Naukwate
1002,8034,Koreaf
980,8035,Ajoa Fuara
980,8036,Ajoa Primary School
980,8037,Kepple Point
3176,8038,ASUPUYA
997,8039,Uwe
997,8040,Itoto
997,8041,Gigori
997,8042,Marakouof
3119,8043,Vezogotoka
3119,8044,Maravaka Blk
3119,8045,Madang Blk
3168,8046,KUNDU
3171,8047,PUNANO NO. 2
3198,8048,TIBUNOFI
3119,8049,Ekipauka
7010,8050,KEFAMO 2 Unproclaimed
7010,8051,OKESANA Unproclaimed
3171,8052,UNANTU
982,8053,Marasa
982,8054,Tomemon
982,8055,Kirakir
982,8056,Fanebar
982,8057,Itonomat
982,8058,Kabub
1000,8059,Managa
1000,8060,Bibiyad
1000,8061,Jubad
1000,8062,Kuna
1000,8063,Utukwaf
1000,8064,Siu
3119,8065,Hela
3119,8066,Kitrox
987,8067,Orotoaba
987,8068,Jebo
987,8069,Barabara
987,8070,Bauwame
987,8071,Tainabuna
987,8072,Amoviana
986,8073,Komoa
986,8074,Lelioa
986,8075,Goodenough
986,8076,Konambu
986,8077,Karikari
986,8078,Orede
986,8079,Kabuni
986,8080,Mano
986,8081,Tuarina
986,8082,Kuririka
986,8083,Baga
3119,8084,Warizotoka
3119,8085,Lasi kalap
3171,8086,Tuta
998,8089,Kwave
998,8090,Konedobu
998,8091,Yagirua
998,8092,Rukafa
998,8093,Natade
998,8094,Rabade
998,8095,Kikima
998,8096,Kofure
998,8097,Tufi Station
989,8098,Kasiava
989,8099,Kanavetu
989,8100,Koje
989,8101,Beokoyana
989,8102,Kikita
989,8103,Foduma
989,8104,Sefoa Mission Station
995,8106,Gavide
995,8107,Lefume
995,8108,Kwafurina
995,8109,Sinei
995,8110,Koruve
984,8111,Founa
984,8112,Berebona
984,8113,Tumari
984,8114,Katokato
6538,8116,Fofoma
6538,8117,Iramaroro
6538,8118,Kafaruru
6538,8119,Natukaba
6538,8120,Angorogo
983,8121,Ako
983,8122,Tomina
983,8123,Mapuya
983,8124,Kuruaku
983,8125,Oropu
990,8126,Ajegari
990,8127,Guruguru
6537,8128,Gobe
6537,8129,Mongana
6537,8130,Mongana Primary School
961,8132,Manusi
961,8133,Damaral
961,8134,Umbara
961,8135,Bioi
961,8136,Yoivi
961,8137,Marasi
961,8138,Bua
961,8139,Ondoro
954,8140,Afore
954,8141,Basabe
954,8142,Semahara
954,8143,Ogan
954,8144,Afore Station
954,8145,Korokoro
954,8146,Afore Blocks
954,8147,Niniuri
963,8148,Dareki
963,8149,Kawawoki
957,8150,Kaura
957,8151,Awaru
972,8152,Numba
972,8153,Sigara
971,8154,Koeno
