274,1136,UTIKIRARI,5
274,1137,KUREREDA,6
274,1138,JINO,7
274,1139,SIA,8
274,1140,MANAU,9
274,1141,DEBOIN,10
274,1142,KATAURE,11
274,1143,TUBI,12
274,1144,AINDI,13
274,1145,NINDEWARI,14
274,1146,EWORE,15
274,1147,BOVERA,16
274,1148,TAVE,17
275,1149,UARIPI,1
275,1150,MEI,2
275,1151,LAPARI,3
275,1152,MIRAKERE,4
275,1153,DIDIMAUA,5
275,1154,URIRI,6
275,1155,SILO,7
275,1156,UAMAI NO. 1,8
275,1157,UAMAI NO. 2,9
275,1158,KARAMA,10
275,1159,PUKARI,11
275,1160,KOARU,12
275,1161,MEPORO,13
276,1163,LELEFIRU,1
276,1164,KUKIPI,2
276,1165,URITAI,3
276,1166,POPO,4
276,1167,LESE,5
276,1168,MIARU,6
276,1169,IOKEA,7
276,1170,SAROTA,8
277,1171,BEMA,1
277,1172,MINE,2
277,1173,WIMKA,3
277,1174,IEMEPANGO,7
277,1175,KAINGO,5
277,1176,HAMBIA,6
277,1178,HAUABANGO,8
277,1179,KARANGEA,9
277,1180,KWO’AMUNGA,10
277,1181,KENGO,11
277,1182,HAPATAEWA,12
277,1183,KAINTIBA STATION,13
277,1185,IKOSE,14
277,1186,YAKITANGWA,15
278,1187,KEREMA NORTH,1
278,1188,KEREMA EAST,2
278,1189,KEREMA SOUTH,3
278,1190,KEREMA WEST,4
278,1191,KEREMA CENTRAL,5
278,1192,LULUITERA,6
278,1193,SIVIRI,7
278,1194,KEREMA BAY,8
278,1195,KARAETA,9
279,1196,KANABEA,1
279,1197,IPAIYU,2
279,1198,MANIMANGO,3
279,1199,WEMAWA,4
279,1200,KOMAKO,5
279,1201,KWAIYU,6
279,1202,BU’U,7
279,1203,PIO,8
279,1204,ANEA,9
279,1205,AMINAUWA,10
279,1206,M’BAUYA,11
279,1207,IVANDU,12
279,1208,HAWAKABIA,13
279,1209,KAMINA,14
279,1210,TIAWA,15
279,1211,PAINA,16
279,1212,MEIWARI,17
279,1213,KOTOMBAIWA,18
279,1214,KOTIDANGA,19
279,1215,IPAEA,20
280,1216,IPIHIA/TITIKAINI,1
280,1217,WANTO,2
280,1218,KAKIVA,3
280,1219,PUTEI,4
280,1220,KAKORO,5
280,1221,OKAIVAI,6
280,1222,HEAVALA,7
280,1223,HEATOARE,8
280,1224,MALALAUA URBAN,9
281,1225,AMIPOKE,1
281,1226,BAIMURU STATION,2
281,1227,KARURUA,3
281,1228,BEKORO,4
281,1229,MARIKI,5
281,1230,VARIA,6
281,1231,KOROVAKE,7
281,1232,ARA’AVA,8
281,1233,KAIRIMAI,9
281,1234,KAPUNA,10
281,1235,KINIPO,11
281,1236,IKINU,12
281,1237,AKOMA,13
281,1238,MAPAIO,14
281,1239,AIKAVARAVI,15
281,1240,MAIPENAIRU,16
281,1241,KAPAI,17
281,1242,APIOPE,18
281,1243,AUMU,19
281,1244,POROI,20
281,1245,WABO,21
281,1246,URARU,22
281,1247,HAIA,23
282,1248,NEGEBARE,1
282,1249,TOBARE,2
282,1250,SERA,3
282,1251,OMO,4
282,1252,KABARAU,5
282,1253,IRIMUKU,6
282,1254,MORERE,7
282,1255,ERO,8
282,1256,VERAIBARI,9
282,1257,KIVAUMAI,10
282,1258,MOROVAMU,11
282,1259,WOWOUBU,12
282,1260,WAITARI,13
282,1261,NAHOROMERE,14
282,1262,ERA MAIPUA,15
283,1263,AVAVU,1
283,1264,HAREVAVO,2
283,1265,MAREA,3
283,1266,AREHAWA,4
283,1267,KAVAVA,5
283,1268,HARILAREWA,6
283,1269,LARIAU,7
283,1270,PAKOVAVU,8
283,1271,HARUAPE,9
283,1272,IHU URBAN,10
283,1273,LOVEHOHO,11
283,1274,OVAHUHU,12
283,1275,VAILALA,13
283,1276,KAROKARO,14
283,1277,HEREHERE,15
283,1278,KOIALAHU,16
283,1279,LEPOKERA,17
283,1280,AKAPIRU,18
283,1281,HEPA,19
283,1282,HEAWA,20
283,1283,MAILAVA,21
284,1284,HAIVARO,1
284,1285,MOKA,2
284,1286,KOMAIO,3
284,1287,MASUSU,4
284,1288,GIBU,5
284,1289,EKEIRAU,6
284,1290,KIBENI,7
284,1291,OMATIGIHITERI,8
284,1292,KAIAM,9
284,1293,BAINA,10
284,1294,KEMEI,11
284,1295,DOPIMA,12
284,1296,BABAGUINA,13
284,1297,APEAWA,14
284,1298,DOIBO,15
284,1299,KIKORI URBAN,16
284,1300,KOPI,17
285,1301,OWA,2
285,1302,PAGE,4
285,1303,IGIDA,5
285,1304,ENO (BAYASE),6
286,1305,SAMOKAPA,1
286,1306,KAWALASI,4
286,1307,KAMUSI,5
286,1308,PARIEME,7
286,1309,BIBISA,8
286,1310,GAGORO,9
286,1311,IOWA,10
286,1312,GARU,12
286,1313,MIRUWO,15
286,1314,WAKAU/SOGERE,17
286,1315,ASARAMIO,18
286,1316,BINA,19
286,1317,SISIAMI,21
286,1318,TOROBINA,22
286,1319,BAMIO,24
286,1320,PIRUPIRU 1/DARAWI,26
286,1321,UKUSI,28
286,1322,NEMETI,29
286,1323,IBUO,30
621,1324,ALI,1
621,1325,MAKAPA,4
621,1326,ISAGO,8
621,1327,PIKIWA,9
621,1328,WASAPEA,6
621,1329,PISI,11
621,1330,SEMABO,10
621,1331,AWABA,12
621,1332,WIDAMA (DADI),14
621,1333,AKETA,15
621,1334,KAWITO,16
621,1335,KOTALE,24
621,1336,KEWA,25
621,1337,TAI,23
621,1338,DOGONO,22
621,1340,YAU,18
621,1341,TOGOWA (IKE),17
621,1342,WAGADUBA (KINI),26
621,1343,WALIGI,27
621,1344,KIMAMA,28
621,1345,BAMUSTU,30
621,1346,ULADU,29
621,1347,UGU,33
621,1348,KAENEWA,36
621,1349,WAYA,37
622,1350,KELOGWA (KUBU),11
622,1351,DUWABA,12
622,1352,KONEDOBU,9
622,1353,PAGONA,8
622,1354,DEDE (WASUA),13
622,1355,SIALOWA,16
622,1356,KAWIYAPO,5
622,1357,URIO,3
622,1358,ADURU (KIRITUARA),15
622,1359,BARAMURA,23
622,1360,TAPILA,22
622,1361,LEWADA,20
622,1362,DEWARA,17
288,1363,UPOVIA,1
288,1364,BUSEKI,2
288,1365,BOIMBULAVU,3
288,1366,NAGO,4
288,1367,MAKA,5
288,1368,MAGIPOPO,6
288,1369,USUKOF,7
288,1370,KAPIKAM,8
288,1371,DIMU,9
288,1372,PANGOA,10
288,1373,TAGUM,11
288,1374,MIWA,12
288,1375,KUSIKINA,13
288,1376,KUEM,14
288,1377,MIPAN,15
288,1378,MANDA,16
288,1379,BOSSET,17
288,1380,WANGAWANGA,18
288,1381,KOMOVAI,19
288,1382,KAVIANANGA,20
288,1383,BOIKMAVA,21
288,1384,LEVAME,22
288,1385,LAKE MURRAY STATION,23
289,1386,IGIMI,1
289,1387,MOUGULU,2
289,1388,KOFABI,3
289,1389,ADUMARI,4
289,1390,KONO 1,6
289,1391,KONO 2,7
289,1392,IGIBIA,8
289,1394,GAMISI,10
289,1395,UGULUBABI,11
289,1396,FUMA,12
289,1397,UGUBI,13
289,1398,HAFIMI,14
289,1399,SOYA,15
289,1400,ALOWOBI,16
289,1401,SUABI,17
289,1402,WANBI,18
289,1403,KWOBI,19
289,1404,SOKABI,20
289,1405,TESTABI,21
289,1406,GIWOBI,22
289,1407,SIUHAMASOM,23
289,1408,BEREDINA,24
289,1409,IGABIRA,25
289,1412,UDUGOMBI,28
289,1413,HONINABI,40
289,1414,DADALIBI,30
289,1415,KUKUDOBI,31
289,1416,SIRIGUBI,32
289,1417,DEFOROMOSOM,33
289,1418,YULABI,34
289,1419,WASUBI,35
289,1420,BUBUSMABI,36
289,1421,TIGASUBI,37
289,1422,AEYADUBI,38
289,1423,SISOEYABI,39
289,1425,NOMAD STATION,41
290,1426,BRIOMPINAI,1
290,1427,TIMINDEMASOK,2
290,1428,ATKAMBA,3
290,1429,DOME,4
290,1430,GI,5
290,1431,GRE,6
290,1432,GRIENGAS,7
290,1433,DRINDAMASUK,8
290,1434,DRIMGAS,9
290,1435,GASUKE,10
290,1436,GUSIORE,11
290,1437,TIMINGONDOK,12
290,1438,DRIMSKAI,13
290,1439,TIMINSIRIAP,14
290,1440,KUKUJABA,15
290,1441,MEMBOK,16
290,1442,EREKTA,17
290,1443,MOIAN,18
290,1444,KOMOKPIN,19
290,1445,MENEMSORE,20
290,1446,MIASOMNAI,21
290,1447,TIOMNAI,22
290,1448,KONKONDA,23
290,1449,YULAWAS,24
290,1450,DIABI,25
290,1451,DABIKE,26
290,1452,IERAN,27
290,1453,IOGI,28
290,1454,RALENGRE,29
290,1455,TAMIFEN,30
291,1456,MEPU,1
291,1457,PARAMA-MONFORT CATH. MSSN.,2
291,1458,GREEN TREE,3
291,1459,SAMAGOS HONGAS,4
291,1460,SARE/KIUNGA VOC. CENTRE,5
291,1461,SMIKE HOSPITAL,6
292,1462,AMBAGA,1
292,1463,KUNGIM,2
292,1464,TENGKIM,3
292,1465,HUKIM,4
292,1466,TARAKBITS,5
292,1468,KWIKIM,7
292,1469,BANKIM 1,8
292,1470,WULIMKANATGO,9
292,1471,KOLEBON,10
292,1472,WOGAM,11
292,1473,HIORENKIA,12
292,1474,SISIMAKAM,13
292,1475,MOHOMTIENAI,14
292,1476,RUNAI,15
292,1477,HAWENAI,16
292,1478,TMOKNAI,17
292,1479,SONAI,18
292,1480,PAMPENAI,19
292,1481,YENKENAI,20
292,1482,MATKOMRAE,21
292,1483,DANDE,22
292,1484,MIAMRAE,23
292,1485,NINGERUM STATION,24
293,1486,BOLNGONG,1
293,1487,KONGABIP,2
293,1488,LAUBIP,3
293,1489,IMIGABIP,4
293,1490,TAMTEM,5
293,1491,GLOGOBIP,6
293,1492,BOLIBIP,7
293,1493,DARABIP,8
293,1494,DUMINAK,9
293,1495,BIANGABIP,10
293,1496,SELBANG,11
293,1497,SELTAMIN,12
293,1498,FAGOBIP,13
293,1499,SAGANABIP,14
293,1500,YASAP,15
293,1501,DAHAMO,16
294,1502,ATEMKIT,1
294,1503,KAVORABIP,2
294,1504,BULTERM,3
294,1505,FINANLBIN,4
294,1506,WANGBIN,5
294,1507,MIGALSIMBIP,6
294,1508,NIOKSIKWI,7
294,1509,OK TEDI TOWN,8
294,1510,KUMKIT,9
294,1511,ANKITS,10
294,1512,KAWEMTIGIN,11
294,1513,KOROKIT,12
294,1514,TABUBIL TOWN,13
295,1515,DAROWARO,1
295,1516,IARU,2
295,1517,TAMATI,3
295,1518,KARAKARA,4
624,1519,SIGABADURU,9
624,1520,MABUDAWAN,8
624,1521,TURETURE,5
624,1522,SUI,1
623,1523,SEWIRIMABU,1
623,1524,WARIOBODORO,18
623,1525,MADUDUO,17
623,1526,TIRE’ERE,15
623,1527,WAPI,12
623,1528,SAGASIA,10
624,1529,BUZI,10
624,1531,PARAMA,2
623,1532,ABEREGEREMA,21
623,1533,WABADA,13
623,1534,SEPE,5
623,1535,SAMARI,8
624,1536,KADAWA,4
623,1537,MADAME,3
623,1538,MAIPANI,14
623,1539,KENEME,20
623,1540,U’UWO,11
624,1541,KATATAI,3
298,1542,DOROGORI,1
298,1543,WUROI,2
298,1544,WONIE,3
298,1545,IAMEGA,4
298,1546,WIPIM,5
298,1547,GAMAEVE,6
298,1548,TEWARA,7
298,1549,KAPAL,8
298,1550,UPIARA,9
298,1551,GIRINGAREDE,10
298,1552,U’UME,11
298,1553,MASINGARA,12
298,1554,KUNINI,13
298,1555,IRUPI,14
298,1556,WAIDORO,15
298,1557,KULALAI,16
298,1558,WAMORONG,17
298,1559,SEBE,18
298,1560,WIM,19
298,1561,SOGALE,20
298,1562,KURUNTI,21
298,1563,ABAM,22
298,1564,BOZE,23
298,1565,BISUAKA,24
298,1566,PODARE,25
624,1567,BULA,12
297,1568,WERANERE,1
297,1569,WEMNEVERE,2
297,1570,MIBINI,3
297,1571,GARAITA,4
297,1572,PONGARIKI,5
297,1573,DIMISISI,6
297,1574,SIBIDIRI,7
297,1575,LIMOL,8
297,1576,KERU,9
297,1577,PUKADUKA,10
297,1578,KIRIWO,11
297,1579,AIWE,12
297,1580,WANIDE,13
297,1581,KANDARISA,14
297,1582,ROUKU,15
297,1583,MOREHEAD STATION,16
297,1584,BEBEDEBBAN,17
297,1585,ANIAWA,18
297,1586,KAUTRU,19
297,1587,KONDOBO,20
297,1588,MALAM,21
317,1590,MUTU’UWA,1
317,1591,DIVINAI,2
317,1592,DAIO,3
317,1593,RABE,4
317,1594,IANEIANENE,5
317,1595,SIASIADA,6
317,1596,GIBARA,7
317,1597,LAMHAGA,8
317,1598,LELEHUDI,9
317,1599,WATUNOU,10
317,1600,NIGILA,11
317,1601,AHIOMA,12
317,1602,WAEMA,13
317,1603,GABUGABUNA,14
317,1604,MAIWARA,15
317,1605,NAURA,16
317,1606,GELEMALAIA,17
317,1607,GAMADOUDOU,18
317,1608,WAGAWAGA,19
317,1609,GWAVILI,20
317,1610,UPPER DAWADAWA,21
317,1611,BUBULETA,22
317,1612,WALALAIA,23
317,1613,BOU,24
317,1614,IPOULI,25
317,1615,KILAKILANA,26
317,1616,BOROWAI,27
317,1617,LAVIAM,28
317,1618,LOWER DAWADAWA,29
318,1619,BAIAWA,1
318,1620,MIDINO,2
318,1621,IARAME,3
318,1622,PEM,4
318,1623,MAGABARA,5
318,1624,TAPIO,6
318,1625,MUKAWA,7
318,1626,BOGABOGA,8
318,1627,GINADA,9
318,1628,IRIKABA,10
318,1629,WABUBU,11
318,1630,DABORA,12
318,1631,BANAPA,13
318,1632,MENAPI,14
318,1633,PORA,15
318,1634,ABUARO,16
318,1635,GIWA,17
318,1636,KOIYABAGIRA,18
318,1637,KWAGILA,19
318,1638,BINIGUNI,20
318,1639,WAPON,21
318,1640,BOROVIA,22
318,1641,PUMANI,23
318,1642,BEMBERI,24
318,1643,GURUKWAIA,25
318,1644,MAPOUNA,26
319,1645,LAVORA,1
319,1646,TOPURA,2
319,1647,IAPOA NO. 1,3
319,1648,WAMAWAMANA,4
319,1649,TAUPOTA,5
319,1650,GARUAHI,6
319,1651,AWAIAMA,7
319,1652,KEIA,8
319,1653,IAPOA NO. 2,9
319,1654,POROTONA,10
319,1655,HUHUNA,11
319,1656,GUGA,12
319,1657,WAGOHUHU,13
319,1658,BIWA,14
319,1659,RONANA,15
319,1660,EAST CAPE,16
319,1661,IABAM/PAHILELE,17
319,1662,NUAKATA,18
319,1663,IBULAI,19
320,1664,ILO’ILO,1
320,1665,BONARUA,2
320,1666,BAIBAISIGA,3
320,1667,MODEWA,4
320,1668,SIBALAI,5
320,1669,SUAU ISLAND,6
320,1670,IPULAI,7
320,1671,SAVALALA,8
320,1672,NAVABU,9
320,1673,ISUAE,10
320,1674,OYAMAMANIA,11
320,1675,SAVAIA,12
320,1676,SAGA’AHO,13
320,1677,ISU’ISU,14
320,1678,ISUDAU,15
320,1679,SEA’SEA NORTH,16
320,1680,SILOSILO,17
320,1681,KAUKAU,18
320,1682,DAHUNI,19
320,1683,LEI’LEIAFA,20
320,1684,BONABONA ISLAND,21
320,1685,BOILAVE,22
320,1686,SUIEABINA,23
320,1687,GADAISU,24
320,1688,WADAUDA,25
320,1689,SEA’SEA SOUTH,26
321,1692,MAIABARI,1
321,1693,BWAKEA,2
321,1694,KORUWEIA,3
321,1695,IO'O,4
321,1696,TAULU,5
321,1697,SISIANA,6
321,1698,MIADEBA,7
321,1699,DARUBIA,8
321,1700,KENAIA,9
321,1701,BUDUWAGULA,10
321,1702,NADE,11
321,1703,SILL'ILUGU,12
321,1704,NEBOLUWA,13
321,1705,GALIBWA,14
321,1706,GOMWA,15
321,1707,DU’UNA,16
321,1708,DAGUYALA,17
321,1709,DEIDEI,18
321,1710,BWAIOWA,19
321,1711,SAWAEDI,20
321,1712,WALUMA EAST,21
321,1713,WALUMA WEST,22
321,1714,SANAROA,23
321,1715,MOMOAWA,24
321,1716,SEBUTUYA,25
321,1717,BASIMA,26
321,1718,GAMETA,27
321,1719,URUA,28
321,1720,WADELEL,29
321,1721,DUDUNA,30
321,1722,BOSALEWA,31
321,1723,GUMAWANA,32
321,1724,SALAMO,33
321,1725,BEGASI,34
321,1726,WESOILIWE,35
322,1727,KALOLOGEA,1
322,1728,SAWATUPU,2
322,1729,MWATEBU,3
322,1730,SAWATAATAE,4
322,1731,LOMITAWA,5
322,1732,SIPUPU,6
322,1733,WAYOKO,7
322,1734,MAUDANA,8
322,1735,KWANAUIA,9
322,1736,LOBODIA,10
322,1737,SIAUSI,11
322,1738,DAWADA,12
322,1739,SIGASIGA,13
322,1740,SAPISAPIA,14
322,1741,BIHAWA,15
322,1742,SOMWADINA,16
322,1743,MWALAKWASIA,17
322,1744,KASIKASI,18
322,1745,KUMWALAU,19
322,1746,KALOTAU,20
322,1747,BARABARA,21
322,1748,BUNAMA,22
322,1749,GUMALI,23
322,1750,ISUMAYAUMAYAU,24
322,1751,PWANAPWANA,25
322,1752,SIBONAI,26
322,1753,BWASIYAIYAI,27
322,1754,KURADA,28
323,1755,FAYAYANA,1
323,1756,ALLULUAL,2
323,1757,UKEOUKEO,3
323,1758,TOAGESI,4
323,1759,IGWAGETA,5
323,1760,KUKULA,6
323,1761,IBWANANIU,7
323,1762,MAPAMOIWA,8
323,1763,FAGULULU,9
323,1764,IAMALE SOUTH,10
323,1765,IAMALE NORTH,11
323,1766,GEWATA,12
323,1767,SAIBUTU,13
323,1768,NIUBUO,14
323,1769,EBADIDI,15
323,1770,TUTUBEA,16
323,1771,BWAYOBWAYO,17
323,1772,MASIMASI,18
323,1773,GWABEGWABE,19
323,1774,ATUGAMWANA,20
323,1775,AGEALUMU,21
323,1776,DIDIAU,22
323,1777,KALOKALO,23
323,1778,FATAVI,24
323,1779,WAPOLU,25
324,1780,WAIBULA,1
324,1781,UFAUFA,2
324,1782,WATULUMA SOUTH (UPPER),3
324,1783,WATULUMA NORTH (LOWER),4
324,1784,IDAKAMENAI,5
324,1785,ULUTUYA,6
324,1786,WAKONAI,7
324,1787,VIVIGANI,8
324,1788,EWELI,9
324,1789,KALAUNA,10
324,1790,BELEBELE,11
324,1791,MATAITA EAST,12
324,1792,MATAITA WEST,13
324,1793,FAIAVA,14
324,1794,UFU'UFU,15
324,1795,BWAIDOGA EAST,16
324,1796,BWAIDOGA WEST,17
324,1797,WAGIFA,18
324,1798,ABOLU,19
324,1799,KILIA,20
324,1800,IAUWELA,21
324,1801,AWALE,22
324,1802,UTALO,23
324,1803,DIODIO,24
324,1804,YAUYAULA,25
324,1805,AWAYA/BOLUBOLU,26
324,1806,IBWAMA,27
324,1807,KALIMTABUTABU,28
325,1808,DAYAGILA,1
325,1809,KABWAKU,2
325,1810,KAIBOLA,3
325,1811,KURUVITU,4
325,1812,KWEBWAGA,5
325,1813,MWATAWA,6
325,1814,OMARAKANA,7
325,1815,OKAIKODA,8
325,1816,LILUTA,9
325,1817,TUBOWADA,10
325,1818,KOMA,11
325,1819,KADUWAGA,12
325,1820,SIMSIMLA,13
325,1821,WABUTUMA,14
325,1822,YALAKA,15
325,1823,GUMILABABA,16
325,1824,ILALILMA,17
325,1825,KAPWAPU,18
325,1826,KAVATARIA,19
325,1827,MULOSAIDA,20
325,1828,OBULAKU,21
325,1829,OYUVEYOVA,22
325,1830,OKAIBOMA,23
325,1831,TUKWAUKWA,24
325,1832,BWETALU,25
325,1833,SINAKETA,26
325,1834,VAKUTA,27
325,1835,LOYA,28
325,1836,KWUMWAGEA,29
325,1837,LALELA,30
325,1838,OKABULULA,31
325,1839,KUYAWA,32
325,1840,YALUMGWA,33
326,1841,DIVARI,1
326,1842,RUMARUMA,2
326,1843,WEDAU,3
326,1844,MANUBADA,4
326,1845,VIDIA,5
326,1846,RADAVA,6
326,1847,WODOBUNA,7
326,1848,KWABUNAKI,8
326,1849,GADOA,9
326,1850,NAKARA,10
326,1851,AWAWA,11
326,1852,UGA,12
326,1853,AUGWANA,13
326,1854,SIRISIRI,14
326,1855,TARAMUGU,15
326,1856,IKARA,16
326,1857,TAUBADI,17
326,1858,BIDIESI,18
326,1859,DOMBOSAINA,19
326,1860,WARAWADIDI,20
326,1861,BOWADI,21
326,1862,DANOBU,22
326,1863,KARAGAUTU,23
326,1864,BOIABOIA,24
326,1865,WANAMA,25
326,1866,GADOVISU,26
326,1867,DIDIA,27
326,1868,MAINAWA,28
326,1869,POVA,29
326,1870,DAMAYADONA,30
327,1871,HAMAMA,1
327,1872,LOANI,2
327,1873,LOGEA,3
327,1874,KWATO,4
327,1875,TEGORAUAN,5
327,1876,GOTAI,6
327,1877,DAWSON,7
327,1878,SAMARAI EAST,8
327,1879,KWARAIWA,9
327,1880,SAWASAWAGA,10
327,1881,ANAGUSA,11
327,1882,SAMARAI NORTH,12
327,1883,TUBETUBE,13
327,1884,YOKOWA,14
327,1885,GIGIA,15
327,1886,HABANI,16
327,1887,SIMAGAHI,17
327,1888,WARE,18
327,1889,BEDAUNA,19
327,1890,SIDEA,20
327,1891,KUIARO,21
327,1892,SEKUKU,22
327,1893,SIDUDU,23
328,1894,MWABUA,1
328,1895,NARIAN,2
328,1896,BWAGAOIA,3
328,1897,HINAUTA,4
328,1898,KAUBWAGA,5
328,1899,BOIOU,6
328,1900,SIAGARA EAST,7
328,1901,SIAGARA WEST,8
328,1902,GULEWA,9
328,1903,EAST LIAK,10
328,1904,WEST LIAK,11
328,1905,BAGILINA,12
328,1906,EWENA,13
328,1907,EBORA,14
328,1908,BWAGABWAGA,15
328,1909,AWAIBI,16
328,1910,ALHOGA,17
328,1911,EIAUS NORTH,18
328,1912,EIAUS SOUTH,19
328,1913,GAIBOBO,20
328,1914,KIMUTA,21
328,1915,WEST PANAEATI,22
328,1916,EAST PANAEATI,23
328,1917,PANAPOMPOM,24
328,1918,BROOKER,25
328,1919,MOTORINA EAST,26
328,1920,MOTORINA WEST,27
328,1921,BAGAMAN,28
328,1922,PANAUMALA,29
328,1923,BAIMATANA,30
328,1924,LOBA,31
328,1925,BWANA,32
329,1926,KULUMADAU,1
329,1927,GUASOPA,2
329,1928,WABUNUMA,3
329,1929,KAVATANA,4
329,1930,KAURAI,5
329,1931,IWA,6
329,1932,UNUMATANA,7
329,1933,BUDIBUDI,8
329,1934,YANABA,9
329,1935,GAWA,10
329,1936,KAUWAI,11
329,1937,MADAU,12
329,1938,DIKOIASI,13
329,1939,KWAIWATA,14
329,1940,MUNEIYOVA,15
329,1941,OYAVATA,16
329,1942,ALCESTER,17
330,1943,SABARA,1
330,1944,GRASS ISLAND,2
330,1945,JOANETT ISLAND,3
330,1946,WESTERN POINT,4
330,1947,GRIFFIN POINT,5
330,1948,RAMBUSO,6
330,1949,REHUWO,7
330,1950,MADAWA,8
330,1951,JELEWAGA,9
330,1952,DAMUNU,10
330,1953,MORPA,11
330,1954,WULANGA BAY,12
330,1955,JINJO,13
330,1956,ABELETI,14
330,1957,N’JARU,15
330,1958,BUWO,16
330,1959,PAMBWA/SAMAN,17
316,1960,PAYAWA,6
316,1961,UNI,8
316,1962,BIBITAN,9
316,1963,BIMAN,11
316,1964,BIRAT,2
316,1965,GWIRORO,18
316,1966,BONENAU,3
316,1967,DANAWAN,10
316,1968,EVIAUA,14
316,1969,GAUNANI,1
316,1970,GAUWE,17
316,1971,GWADEDE,13
316,1972,GWAGUT,12
316,1973,GWAIRA,15
316,1974,ILAKAI/MODENAI,7
316,1975,KAKAIA,5
316,1976,KANATURU,16
331,1977,KWAIA BLUE COMPOUND,1
331,1978,BOTTOM TOWN,2
331,1979,RED HILL,3
331,1980,MIDDLE TOWN,4
331,1981,TOP TOWN,5
331,1982,GOILANAI,6
332,1983,SIRIKOGE,1
332,1984,EMEGI,2
332,1985,MEMBIMANGI,3
332,1986,TOGOMA,4
332,1987,AGUGU,5
332,1988,KAUTAMBANDI,6
332,1989,MAIMAGU,7
332,1990,GOI,8
332,1991,MAINAMO,9
332,1992,KEU 1,10
332,1994,ONOMA,12
333,1996,MONONO,1
333,1997,GOGO 1,2
333,1998,KURAIGURE,4
333,1999,KURERE 1,5
333,2000,GIRIU 1,7
333,2001,WANGOI,9
333,2002,KORORUME 1,10
333,2003,PIMURI,13
333,2004,KARAWERI 1,15
334,2005,KEREKU,1
334,2006,WAISIME,2
334,2007,MOREVA 1,3
334,2008,MOREVA 2,4
334,2009,NIME,5
334,2010,FOKOWE,6
334,2011,KUMO,7
334,2012,ATINO,8
334,2013,IRAFAIUFA,9
334,2014,KOMUNI 1,10
334,2015,FAMUNDI,11
334,2016,SEINE,12
334,2017,RABIUFA,13
334,2018,RUMBUIUFA,14
334,2019,ANDOMONO,15
334,2020,FEREMENA,16
334,2021,WAFO,17
334,2022,LOFAIFO,18
334,2023,LOANOI,19
334,2024,NOMANENA,20
334,2025,KEMAMI,21
334,2026,NOMANE,22
334,2027,NORIFO,23
334,2028,KOMBORUFA,24
334,2029,FOINAWA,25
334,2030,KOMNI 2,26
334,2031,KIFIUFA,27
335,2032,ERA 1,1
335,2033,OMDARA,4
335,2034,KUA,5
335,2035,DIA,6
335,2036,KOPAN,7
335,2037,YURI,8
335,2038,DELKU,9
335,2039,AINAKU,10
335,2040,KAWALEKU,11
335,2041,NEBIKU,12
336,2042,TAGALA,1
336,2043,OMKOLAI 1,2
336,2044,YANI,4
336,2045,MINLINKANE,5
336,2046,BOMAIGAULIN,6
336,2047,KIPAKU,7
336,2048,ALEKU,8
336,2049,KALEKU,9
336,2050,KOIAKU,10
336,2051,NIGEMARIME,11
336,2052,GUMINE STATION,12
336,2053,KUNARKU,13
336,2054,MILAKU,14
336,2055,EGEKU,16
336,2056,NERAKU 1,15
336,2057,SABAMINGAULIN,18
336,2058,SANIGEKAIN,19
336,2059,SATOBUKU,20
336,2060,KUMAIKAINE,21
337,2061,GORMA,1
337,2062,KEL 1,2
337,2063,DIGIME,4
337,2064,SIPAGUL,5
337,2065,GENABONA,6
337,2066,KARIGLMARIL,7
337,2067,GAIMA,8
337,2068,MUNUMA,9
337,2069,OLDALE 1,10
338,2070,YURO 1,1
338,2071,YURO 2,2
338,2072,HUWAIYO,3
338,2073,WARIO,4
338,2074,KARIMUI STATION 1,5
338,2075,NOROWAI,7
338,2076,BOISAMARU 1,8
338,2077,BOISAMARU 2,9
338,2078,YOGOROMARU,10
338,2079,DIBE 1,11
338,2080,DIBE 2,12
338,2081,NEGABO,13
338,2082,TUA 1,14
338,2083,TUA 2,15
338,2084,MASI,16
338,2085,MAINA 1,17
338,2086,MAINA 2,18
338,2087,SOLARI,19
338,2088,SOLA,20
338,2089,WAIAMANI,21
338,2090,DOBEA,22
338,2091,OROTABE,23
338,2092,UNANE,24
338,2093,SURUKA,25
338,2095,SOLIABETO,27
339,2096,DEKAMANE,1
339,2097,AWMA,2
339,2098,GAIMO,3
339,2099,KOLU,4
339,2100,ORU,5
339,2101,MONOWARI,6
339,2102,KORA,7
339,2103,DAMA,8
339,2104,HOPUM,9
339,2105,YUWAI,10
339,2106,APURI,11
339,2107,KUKAMA,12
339,2108,KALEM,13
340,2109,BANIWERA,1
340,2110,SUA BEGEN,2
340,2111,DIRIMA  2,3
340,2112,DAYANI,4
340,2113,GOROBA,5
340,2114,AINA,6
340,2115,PERWI,7
340,2116,YOPAKENI,8
340,2117,YOPAERI 1,9
340,2118,MOGIAGI,10
340,2119,MORINI-KORI,11
340,2120,YOPAKUL,12
340,2121,WAIDO,13
340,2122,TAPIEKUL,14
340,2123,KOBIEBALMIL,15
340,2124,TAPAI,16
340,2125,YURIBOL,17
340,2126,MIRIMA,18
340,2127,BORI,19
340,2128,MULUGRA,20
340,2129,MANKON,21
340,2130,KAMA,22
340,2131,GAIMA,23
340,2132,SUA,24
342,2133,DAWAGE,1
342,2134,SIKU,4
343,2145,KUMGA,1
343,2146,KUMABONMEKU,2
